Country ,Lon,Lat
INDONESIA,102.335,-0.353
INDONESIA,101.088,-2.542
INDONESIA,97.259,5.069
INDONESIA,96.95,5.227
INDONESIA,95.42,5.523
INDONESIA,114.761,-3.442
INDONESIA,115.996,-3.413
INDONESIA,111.673,-2.705
INDONESIA,113.943,-2.225
INDONESIA,112.977,-2.501
INDONESIA,122.237,-8.641
INDONESIA,121.662,-8.849
INDONESIA,120.478,-8.596
INDONESIA,123.671,-10.171
INDONESIA,119.889,-8.486
INDONESIA,117.432,2.154
INDONESIA,116.894,-1.268
INDONESIA,117.566,3.326
INDONESIA,117.157,-0.484
INDONESIA,117.439,-0.093
INDONESIA,116.094,-8.561
INDONESIA,118.687,-8.539
INDONESIA,115.167,-8.748
INDONESIA,117.412,-8.489
INDONESIA,119.246,-9.409
INDONESIA,120.304,-9.67
INDONESIA,112.787,-7.38
INDONESIA,110.757,-7.516
IRAN,48.233,30.365
IRAN,48.398,32.434
IRAN,49.676,30.745
IRAN,50.828,30.337
IRAN,49.271,32.002
IRAN,49.535,30.835
IRAN,49.152,30.556
IRAN,48.762,31.337
IRAN,55.033,25.876
IRAN,50.834,28.945
IRAN,54.318,27.212
IRAN,52.618,27.484
IRAN,53.982,26.527
IRAN,54.822,26.532
IRAN,50.324,29.259
IRAN,54.539,25.909
IRAN,53.356,26.81
IRAN,47.156,34.346
IRAN,47.483,32.934
IRAN,46.405,33.586
IRAN,48.286,33.436
IRAN,47.007,35.247
IRAN,51.561,32.929
IRAN,51.691,32.567
IRAN,51.862,32.751
IRAN,51.697,32.621
IRAN,49.606,37.325
IRAN,48.552,34.868
IRAN,49.848,34.14
IRAN,51.475,35.703
IRAN,51.381,35.645
IRAN,51.313,35.689
IRAN,50.047,36.241
IRAN,53.495,35.591
IRAN,56.378,27.218
IRAN,57.67,28.727
IRAN,56.957,30.261
IRAN,58.45,29.084
IRAN,56.172,27.158
IRAN,55.902,26.755
IRAN,56.052,30.298
IRAN,55.672,29.551
IRAN,59.276,32.896
IRAN,61.065,36.501
IRAN,55.106,36.424
IRAN,57.301,37.493
IRAN,56.892,33.668
IRAN,56.173,37.628
IRAN,55.452,37.383
IRAN,54.402,36.909
IRAN,51.318,34.169
IRAN,51.465,36.663
IRAN,50.679,36.91
IRAN,53.188,36.644
IRAN,54.441,28.721
IRAN,53.723,28.892
IRAN,53.579,28.586
IRAN,54.381,27.674
IRAN,52.694,29.754
IRAN,53.189,27.371
IRAN,52.589,29.539
IRAN,48.424,38.326
IRAN,46.126,37.349
IRAN,47.881,39.604
IRAN,46.235,38.133
IRAN,48.36,36.774
IRAN,54.276,31.905
IRAN,61.544,31.097
IRAN,60.382,25.443
IRAN,60.906,29.476
IRAN,60.72,27.236
IRAN,57.799,25.653
IRAQ,44.234,33.262
IRAQ,47.662,30.549
IRELAND,-8.492,51.843
IRELAND,-8.939,53.301
IRELAND,-8.341,55.044
IRELAND,-6.27,53.421
IRELAND,-8.818,53.91
IRELAND,-9.524,52.181
IRELAND,-6.443,53.303
IRELAND,-8.925,52.702
IRELAND,-8.599,54.28
IRELAND,-7.087,52.187
ISRAEL,34.877,32.009
ISRAEL,34.723,31.287
ISRAEL,34.822,31.839
ISRAEL,35.006,32.441
ISRAEL,34.96,29.561
ISRAEL,35.202,30.623
ISRAEL,35.044,32.811
ISRAEL,34.727,31.762
ISRAEL,35.572,32.981
ISRAEL,35.217,31.867
ISRAEL,35.191,31.229
ISRAEL,35.228,32.599
ISRAEL,35.388,31.328
ISRAEL,35.012,31.208
ISRAEL,34.936,29.94
ISRAEL,35.182,32.66
ISRAEL,34.667,30.776
ISRAEL,34.782,32.114
ITALY,15.713,41.539
ITALY,17.08,38.997
ITALY,16.761,41.138
ITALY,15.535,41.433
ITALY,17.402,40.516
ITALY,18.133,40.239
ITALY,14.181,42.431
ITALY,17.947,40.657
ITALY,16.933,40.768
ITALY,16.242,38.906
ITALY,15.066,37.467
ITALY,12.618,35.498
ITALY,11.969,36.816
ITALY,13.091,38.176
ITALY,13.313,38.111
ITALY,15.651,38.071
ITALY,12.488,37.913
ITALY,14.922,37.401
ITALY,8.291,40.632
ITALY,8.972,39.354
ITALY,9.054,39.251
ITALY,9.518,40.899
ITALY,9.683,39.919
ITALY,12.333,40.417
ITALY,7.603,45.086
ITALY,9.202,45.54
ITALY,8.728,45.631
ITALY,9.704,45.674
ITALY,7.649,45.201
ITALY,8.127,44.051
ITALY,8.842,44.412
ITALY,9.277,45.445
ITALY,8.669,45.529
ITALY,10.296,44.824
ITALY,9.723,44.913
ITALY,7.368,45.738
ITALY,7.622,44.546
ITALY,12.596,46.032
ITALY,11.326,46.461
ITALY,12.306,44.224
ITALY,11.29,44.534
ITALY,12.195,45.649
ITALY,13.054,45.981
ITALY,12.07,44.195
ITALY,10.268,45.432
ITALY,10.928,45.472
ITALY,10.331,45.429
ITALY,13.466,45.828
ITALY,12.612,44.02
ITALY,12.086,45.684
ITALY,11.531,45.574
ITALY,11.848,45.396
ITALY,10.888,45.396
ITALY,12.352,45.505
ITALY,11.254,43.257
ITALY,12.595,41.799
ITALY,12.444,41.654
ITALY,12.253,41.813
ITALY,12.741,41.99
ITALY,14.911,40.62
ITALY,10.239,42.76
ITALY,12.909,41.542
ITALY,14.082,41.061
ITALY,14.291,40.886
ITALY,10.393,43.684
ITALY,11.205,43.81
ITALY,11.072,42.761
ITALY,12.499,41.952
ITALY,12.064,42.43
ITALY,12.513,43.096
IVORY COAST,-3.926,5.26
IVORY COAST,-5.074,7.739
IVORY COAST,-6.473,6.792
IVORY COAST,-5.556,9.387
IVORY COAST,-7.587,7.272
IVORY COAST,-6.661,4.747
IVORY COAST,-5.366,6.903
JAMAICA,-76.969,18.404
JAMAICA,-76.787,17.936
JAMAICA,-77.913,18.504
JAMAICA,-76.534,18.199
JAMAICA,-76.824,17.988
JAPAN,140.386,35.765
JAPAN,137.923,36.167
JAPAN,140.415,36.181
JAPAN,153.979,24.289
JAPAN,141.322,24.784
JAPAN,135.364,33.662
JAPAN,133.933,34.591
JAPAN,143.217,42.733
JAPAN,141.692,42.775
JAPAN,140.822,41.77
JAPAN,141.666,42.794
JAPAN,144.164,43.881
JAPAN,144.96,43.577
JAPAN,141.38,43.116
JAPAN,143.158,42.89
JAPAN,141.801,45.404
JAPAN,129.785,33.749
JAPAN,131.279,33.93
JAPAN,129.33,34.285
JAPAN,143.404,44.304
JAPAN,142.447,43.671
JAPAN,141.186,45.242
JAPAN,130.653,33.883
JAPAN,130.659,30.386
JAPAN,128.833,32.666
JAPAN,130.45,33.586
JAPAN,130.95,30.547
JAPAN,130.719,31.803
JAPAN,131.448,31.877
JAPAN,131.452,32.084
JAPAN,131.737,33.479
JAPAN,130.947,33.836
JAPAN,130.855,32.837
JAPAN,129.923,32.922
JAPAN,130.845,31.367
JAPAN,131.041,33.685
JAPAN,129.712,28.431
JAPAN,128.701,27.425
JAPAN,128.881,27.836
JAPAN,136.224,36.143
JAPAN,136.869,35.394
JAPAN,137.703,34.75
JAPAN,136.408,36.394
JAPAN,136.924,35.255
JAPAN,133.325,36.181
JAPAN,137.187,36.648
JAPAN,138.298,34.813
JAPAN,132.922,34.435
JAPAN,133.856,34.757
JAPAN,132.89,35.414
JAPAN,131.549,34.034
JAPAN,133.236,35.492
JAPAN,132.236,34.144
JAPAN,133.671,33.544
JAPAN,132.7,33.827
JAPAN,135.438,34.785
JAPAN,134.166,35.53
JAPAN,134.606,34.133
JAPAN,134.016,34.214
JAPAN,135.603,34.596
JAPAN,131.052,34.045
JAPAN,140.691,40.734
JAPAN,140.371,38.412
JAPAN,141.466,40.556
JAPAN,141.136,39.431
JAPAN,140.219,39.616
JAPAN,141.368,40.703
JAPAN,140.917,38.139
JAPAN,141.219,38.405
JAPAN,139.787,38.812
JAPAN,139.45,35.454
JAPAN,139.829,34.987
JAPAN,139.528,35.672
JAPAN,139.786,33.115
JAPAN,139.41,35.841
JAPAN,139.91,35.398
JAPAN,140.011,35.799
JAPAN,139.361,34.784
JAPAN,139.56,34.072
JAPAN,139.394,35.514
JAPAN,139.779,35.552
JAPAN,139.348,35.748
JAPAN,127.646,26.196
JAPAN,127.762,26.729
JAPAN,127.767,26.356
JAPAN,124.187,24.344
JAPAN,126.714,26.363
JAPAN,131.263,25.846
JAPAN,125.295,24.783
JAPAN,131.321,25.948
JAPAN,125.145,24.827
JAPAN,128.401,27.044
JAPAN,127.756,26.274
JAPAN,122.978,24.467
JOHNSTON ATOLL,-169.534,16.729
JORDAN,35.993,31.722
JORDAN,35.991,31.972
JORDAN,35.018,29.611
JORDAN,35.219,31.865
JORDAN,36.259,32.356
KAZAKHSTAN,77.04,43.352
KENYA,35.238,0.404
KENYA,39.648,-0.463
KENYA,37.591,0.339
KENYA,34.787,0.271
KENYA,34.729,-0.086
KENYA,34.958,0.972
KENYA,34.348,4.204
KENYA,35.609,3.122
KENYA,40.913,-2.252
KENYA,36.718,2.763
KENYA,41.844,3.934
KENYA,37.999,2.345
KENYA,38.17,0.23
KENYA,40.102,-3.229
KENYA,39.594,-4.035
KENYA,39.101,3.47
KENYA,36.98,-0.369
KENYA,36.433,-0.788
KENYA,36.815,-1.322
KENYA,37.039,-0.061
KENYA,36.862,-1.277
KENYA,40.091,1.733
KIRIBATI,173.147,1.381
KIRIBATI,174.776,-1.224
KIRIBATI,-157.35,1.986
KOREA,126.81,35.126
KOREA,126.616,35.904
KOREA,126.38,34.759
KOREA,127.119,35.878
KOREA,127.615,34.84
KOREA,127.718,37.884
KOREA,128.601,38.148
KOREA,128.944,37.753
KOREA,127.96,37.438
KOREA,128.669,38.061
KOREA,126.493,33.511
KOREA,128.696,35.141
KOREA,128.938,35.179
KOREA,129.129,35.171
KOREA,128.07,35.088
KOREA,129.352,35.593
KOREA,127.033,36.961
KOREA,127.114,37.446
KOREA,127.029,37.091
KOREA,126.791,37.558
KOREA,127.007,37.239
KOREA,129.42,35.988
KOREA,129.211,35.856
KOREA,128.659,35.894
KOREA,127.499,36.716
KOREA,128.355,36.632
KOREA,125.783,39.033
KUWAIT,47.98,29.227
LAOS,100.437,20.257
LAOS,102.161,19.897
LAOS,105.781,15.132
LAOS,103.218,19.455
LAOS,104.759,16.556
LAOS,102.563,17.988
LEBANON,35.489,33.813
LEBANON,36.011,34.589
LEEWARD ISLANDS,-61.792,17.137
LESOTHO,27.553,-29.462
LESOTHO,27.503,-29.304
LIBERIA,-10.759,6.289
LIBERIA,-10.362,6.234
LIBYA,22.081,28.795
LIBYA,21.438,28.638
LIBYA,10.143,25.146
LIBYA,23.314,24.179
LIBYA,20.269,32.097
LIBYA,21.964,32.789
LIBYA,14.473,26.987
LIBYA,13.159,32.663
LIBYA,19.576,30.378
LIBYA,18.527,30.5
LIBYA,15.966,29.11
LIBYA,17.931,29.47
LIBYA,9.715,30.152
LIBYA,17.294,28.59
LUXEMBURG,6.211,49.626
MACAU,113.591,22.149
MADAGASCAR,47.479,-18.797
MADAGASCAR,45.451,-19.563
MADAGASCAR,49.816,-17.094
MADAGASCAR,49.392,-18.109
MADAGASCAR,44.318,-20.285
MADAGASCAR,49.292,-12.349
MADAGASCAR,49.774,-16.164
MADAGASCAR,49.621,-14.652
MADAGASCAR,48.988,-13.188
MADAGASCAR,50.32,-14.999
MADAGASCAR,47.764,-14.629
MADAGASCAR,46.352,-15.667
MADAGASCAR,48.314,-13.312
MADAGASCAR,44.481,-16.742
MADAGASCAR,49.688,-15.437
MADAGASCAR,50.175,-14.279
MADAGASCAR,50.003,-13.376
MADAGASCAR,47.994,-14.899
MADAGASCAR,48.633,-13.485
MADAGASCAR,46.956,-25.038
MADAGASCAR,47.112,-21.441
MADAGASCAR,47.821,-22.805
MADAGASCAR,48.022,-22.12
MADAGASCAR,48.358,-21.202
MADAGASCAR,43.375,-21.754
MADAGASCAR,43.728,-23.383
MADEIRA,-16.35,33.073
MALAWI,34.974,-15.679
MALAWI,33.893,-9.953
MALAWI,33.468,-13.014
MALAWI,-85.182,30.838
MALAWI,34.012,-11.445
MALAYSIA,113.044,3.172
MALAYSIA,110.346,1.485
MALAYSIA,114.331,4.178
MALAYSIA,113.988,4.325
MALAYSIA,111.983,2.264
MALAYSIA,118.324,5.032
MALAYSIA,116.051,5.937
MALAYSIA,115.25,5.301
MALAYSIA,118.122,4.313
MALAYSIA,103.307,2.041
MALAYSIA,104.16,2.818
MALAYSIA,100.403,6.194
MALAYSIA,100.391,5.466
MALAYSIA,102.294,6.166
MALAYSIA,103.209,3.775
MALAYSIA,103.426,4.537
MALAYSIA,101.703,3.112
MALAYSIA,101.092,4.568
MALAYSIA,103.669,1.641
MALAYSIA,101.71,2.746
MALAYSIA,99.729,6.33
MALAYSIA,102.251,2.263
MALAYSIA,103.103,5.382
MALAYSIA,100.277,5.297
MALDIVES,73.529,4.192
MALI,-7.95,12.533
MALI,-0.005,16.248
MALI,-11.439,14.431
MALI,-4.079,14.513
MALI,-9.576,15.239
MALI,-3.007,16.73
MALI,0.981,20.246
MALTA,14.478,35.857
MALTA,14.417,35.917
MARIANA ISLANDS,145.243,14.174
MARIANA ISLANDS,145.729,15.119
MARIANA ISLANDS,144.833,13.5
MARIANA ISLANDS,144.93,13.584
MARIANA ISLANDS,144.797,13.484
MARIANA ISLANDS,145.619,14.998
MARSHALL ISLANDS,162.328,11.341
MARSHALL ISLANDS,171.272,7.065
MARSHALL ISLANDS,167.471,9.397
MARSHALL ISLANDS,167.731,8.72
MAURITANIA,-9.638,16.711
MAURITANIA,-11.423,18.57
MAURITANIA,-11.406,16.59
MAURITANIA,-7.314,16.622
MAURITANIA,-13.508,16.159
MAURITANIA,-15.948,18.098
MAURITANIA,-12.207,15.179
MAURITANIA,-13.043,20.507
MAURITANIA,-17.031,20.928
MAURITANIA,-11.589,25.237
MAURITIUS,57.683,-20.43
MAURITIUS,63.362,-19.758
MAYOTTE ISLAND,45.281,-12.805
MEXICO,-99.753,16.757
MEXICO,-100.237,25.866
MEXICO,-102.318,21.705
MEXICO,-96.261,15.775
MEXICO,-99.262,18.835
MEXICO,-91.799,18.654
MEXICO,-107.875,30.397
MEXICO,-99.514,17.574
MEXICO,-107.474,24.764
MEXICO,-88.327,18.504
MEXICO,-109.833,27.392
MEXICO,-90.5,19.817
MEXICO,-106.429,31.636
MEXICO,-105.964,28.703
MEXICO,-98.956,23.704
MEXICO,-100.886,20.546
MEXICO,-86.926,20.522
MEXICO,-99.018,22.74
MEXICO,-104.528,24.124
MEXICO,-104.843,21.419
MEXICO,-116.602,31.795
MEXICO,-103.311,20.522
MEXICO,-110.925,27.969
MEXICO,-97.42,18.497
MEXICO,-111.048,29.096
MEXICO,-103.577,19.277
MEXICO,-86.74,21.245
MEXICO,-100.929,25.549
MEXICO,-95.094,16.449
MEXICO,-96.797,19.475
MEXICO,-102.22,18.002
MEXICO,-109.081,25.685
MEXICO,-101.481,20.993
MEXICO,-110.362,24.072
MEXICO,-111.348,25.989
MEXICO,-97.525,25.77
MEXICO,-89.657,20.937
MEXICO,-115.241,32.631
MEXICO,-101.025,19.85
MEXICO,-94.581,18.103
MEXICO,-101.47,26.956
MEXICO,-99.072,19.436
MEXICO,-100.107,25.778
MEXICO,-106.266,23.161
MEXICO,-110.976,31.226
MEXICO,-99.57,27.444
MEXICO,-96.726,17
MEXICO,-97.461,20.603
MEXICO,-98.371,19.158
MEXICO,-98.782,20.077
MEXICO,-113.526,31.352
MEXICO,-100.535,28.627
MEXICO,-102.039,19.397
MEXICO,-105.254,20.68
MEXICO,-97.089,15.877
MEXICO,-100.369,20.624
MEXICO,-98.228,26.009
MEXICO,-109.721,23.152
MEXICO,-114.809,30.93
MEXICO,-100.931,22.254
MEXICO,-98.173,19.536
MEXICO,-103.411,25.568
MEXICO,-93.341,16.769
MEXICO,-116.97,32.541
MEXICO,-97.866,22.296
MEXICO,-98.806,22.038
MEXICO,-99.566,19.337
MEXICO,-92.37,14.794
MEXICO,-103.372,19.598
MEXICO,-86.877,21.036
MEXICO,-92.817,17.997
MEXICO,-96.187,19.145
MEXICO,-102.687,22.897
MEXICO,-101.46,17.601
MEXICO,-102.276,20.045
MEXICO,-104.559,19.145
MEXICO,-103.465,20.756
MICRONESIA,151.843,7.462
MICRONESIA,158.209,6.985
MICRONESIA,162.958,5.357
MICRONESIA,138.082,9.499
MIDWAY ISLAND,-177.381,28.201
MOLDOVA,27.781,47.838
MOLDOVA,28.931,46.928
MONGOLIA,106.766,47.843
MONTSERRAT ISLAND,-80.209,33.587
MOROCCO,-9.546,30.381
MOROCCO,-11.161,28.448
MOROCCO,-4.978,33.927
MOROCCO,-5.153,33.505
MOROCCO,-4.401,31.949
MOROCCO,-5.515,33.879
MOROCCO,-2.92,35.153
MOROCCO,-1.924,34.787
MOROCCO,-7.661,33.553
MOROCCO,-6.751,34.051
MOROCCO,-10.18,29.369
MOROCCO,-9.685,31.404
MOROCCO,-7.588,33.368
MOROCCO,-8.036,31.607
MOROCCO,-6.596,34.299
MOROCCO,-6.909,30.939
MOROCCO,-3.839,35.177
MOROCCO,-5.32,35.594
MOROCCO,-5.917,35.727
MOZAMBIQUE,34.907,-19.796
MOZAMBIQUE,36.532,-14.82
MOZAMBIQUE,33.429,-19.151
MOZAMBIQUE,32.757,-15.734
MOZAMBIQUE,35.408,-23.876
MOZAMBIQUE,35.266,-13.274
MOZAMBIQUE,40.672,-15.033
MOZAMBIQUE,32.573,-25.921
MOZAMBIQUE,39.563,-11.673
MOZAMBIQUE,40.355,-11.362
MOZAMBIQUE,37.552,-13.225
MOZAMBIQUE,40.712,-14.488
MOZAMBIQUE,39.282,-15.106
MOZAMBIQUE,40.522,-12.987
MOZAMBIQUE,36.869,-17.856
MOZAMBIQUE,32.773,-15.602
MOZAMBIQUE,33.64,-16.105
MOZAMBIQUE,34.352,-14.704
MOZAMBIQUE,35.313,-22.018
MYANMAR,94.929,21.182
MYANMAR,97.246,24.269
MYANMAR,93.368,14.141
MYANMAR,98.202,14.098
MYANMAR,96.792,20.743
MYANMAR,99.637,21.301
MYANMAR,94.051,23.189
MYANMAR,93.534,19.427
MYANMAR,98.538,10.049
MYANMAR,97.215,19.692
MYANMAR,97.752,22.977
MYANMAR,94.822,20.94
MYANMAR,95.978,21.702
MYANMAR,98.621,12.443
MYANMAR,97.353,25.383
MYANMAR,97.661,16.445
MYANMAR,96.645,23.092
MYANMAR,99.257,20.517
MYANMAR,97.295,25.354
MYANMAR,97.736,20.89
MYANMAR,97.675,16.894
MYANMAR,94.775,16.813
MYANMAR,97.426,27.33
MYANMAR,95.266,18.824
MYANMAR,95.914,20.942
MYANMAR,92.872,20.133
MYANMAR,94.299,18.461
MYANMAR,99.935,20.484
MYANMAR,96.401,19.031
MYANMAR,96.133,16.907
NEPAL,83.416,27.506
NEPAL,88.079,26.571
NEPAL,85.922,26.709
NEPAL,85.359,27.696
NEPAL,81.667,28.104
NEPAL,83.981,28.2
NEPAL,84.98,27.159
NEPAL,87.264,26.483
NETHERLANDS,4.764,52.309
NETHERLANDS,5.601,51.255
NETHERLANDS,5.77,50.911
NETHERLANDS,5.873,52.061
NETHERLANDS,6.13,53.119
NETHERLANDS,5.374,51.45
NETHERLANDS,6.579,53.119
NETHERLANDS,4.933,51.568
NETHERLANDS,4.781,52.923
NETHERLANDS,5.527,52.46
NETHERLANDS,5.761,53.229
NETHERLANDS,4.442,51.957
NETHERLANDS,5.276,52.127
NETHERLANDS,6.874,52.27
NETHERLANDS,4.426,52.17
NETHERLANDS,4.342,51.449
NEW CALEDONIA,164.838,-21.053
NEW CALEDONIA,164.256,-20.546
NEW CALEDONIA,167.24,-20.775
NEW CALEDONIA,166.473,-22.258
NEW CALEDONIA,168.037,-21.482
NEW CALEDONIA,165.259,-20.791
NEW CALEDONIA,166.573,-20.641
NEW CALEDONIA,166.213,-22.014
NEW ZEALAND,-169.926,-19.08
NEW ZEALAND,174.792,-37.008
NEW ZEALAND,176.084,-38.74
NEW ZEALAND,174.973,-37.03
NEW ZEALAND,172.532,-43.489
NEW ZEALAND,-176.457,-43.81
NEW ZEALAND,170.198,-45.928
NEW ZEALAND,177.978,-38.663
NEW ZEALAND,170.128,-43.907
NEW ZEALAND,170.985,-42.714
NEW ZEALAND,175.332,-37.866
NEW ZEALAND,176.767,-39.647
NEW ZEALAND,173.912,-35.263
NEW ZEALAND,173.285,-35.07
NEW ZEALAND,169.373,-45.212
NEW ZEALAND,170.133,-43.765
NEW ZEALAND,167.65,-45.533
NEW ZEALAND,175.634,-40.973
NEW ZEALAND,174.179,-39.009
NEW ZEALAND,173.221,-41.298
NEW ZEALAND,168.313,-46.412
NEW ZEALAND,175.388,-40.206
NEW ZEALAND,171.082,-44.97
NEW ZEALAND,175.617,-40.321
NEW ZEALAND,174.989,-40.905
NEW ZEALAND,168.739,-45.021
NEW ZEALAND,176.317,-38.109
NEW ZEALAND,175.658,-39.446
NEW ZEALAND,0,-90
NEW ZEALAND,176.196,-37.672
NEW ZEALAND,171.225,-44.303
NEW ZEALAND,170.118,-44.235
NEW ZEALAND,173.87,-41.518
NEW ZEALAND,166.65,-77.883
NEW ZEALAND,169.243,-44.725
NEW ZEALAND,172.553,-43.551
NEW ZEALAND,176.914,-37.921
NEW ZEALAND,174.805,-41.327
NEW ZEALAND,177.407,-39.007
NEW ZEALAND,174.63,-36.788
NEW ZEALAND,174.365,-35.768
NEW ZEALAND,171.581,-41.738
NEW ZEALAND,175.025,-39.962
NICARAGUA,-83.774,11.989
NICARAGUA,-86.354,12.189
NICARAGUA,-86.902,12.428
NICARAGUA,-86.168,12.141
NICARAGUA,-83.387,14.047
NIGER,7.127,13.502
NIGER,2.184,13.481
NIGER,5.265,14.876
NIGER,7.997,16.965
NIGER,12.869,18.969
NIGER,12.627,13.373
NIGER,8.984,13.779
NIGER,8.767,14.999
NIGERIA,7.263,9.007
NIGERIA,5.301,7.247
NIGERIA,5.599,6.317
NIGERIA,8.347,4.976
NIGERIA,7.562,6.474
NIGERIA,6.696,12.172
NIGERIA,3.978,7.362
NIGERIA,4.494,8.44
NIGERIA,8.869,9.64
NIGERIA,7.32,10.696
NIGERIA,8.524,12.047
NIGERIA,13.081,11.855
NIGERIA,8.614,7.704
NIGERIA,3.321,6.577
NIGERIA,6.462,9.652
NIGERIA,6.949,5.015
NIGERIA,5.207,12.916
NIGERIA,12.43,9.26
NIGERIA,7.686,11.13
NORTH IRELAND,-6.216,54.657
NORTH IRELAND,-5.873,54.618
NORTH IRELAND,-7.161,55.043
NORWAY,6.11,62.56
NORWAY,16.144,69.293
NORWAY,23.366,69.977
NORWAY,5.764,61.392
NORWAY,6.501,60.639
NORWAY,12.214,65.459
NORWAY,14.363,67.269
NORWAY,5.218,60.293
NORWAY,29.692,70.6
NORWAY,8.085,58.204
NORWAY,8.514,60.417
NORWAY,18.54,69.056
NORWAY,16.678,68.491
NORWAY,10.617,59.896
NORWAY,9.293,61.011
NORWAY,5.025,61.584
NORWAY,11.1,60.194
NORWAY,11.067,60.818
NORWAY,5.208,59.345
NORWAY,22.14,70.487
NORWAY,7.824,63.112
NORWAY,11.036,59.969
NORWAY,29.887,69.725
NORWAY,6.625,58.1
NORWAY,7.272,62.746
NORWAY,13.215,65.784
NORWAY,24.973,70.069
NORWAY,9.212,59.566
NORWAY,9.604,63.699
NORWAY,11.342,62.578
NORWAY,10.786,59.379
NORWAY,15.466,78.246
NORWAY,7.136,61.156
NORWAY,9.567,59.185
NORWAY,5.341,59.792
NORWAY,20.959,69.787
NORWAY,31.045,70.355
NORWAY,12.469,65.957
NORWAY,18.919,69.683
NORWAY,10.259,59.187
NORWAY,10.94,63.458
NORWAY,5.638,58.877
OMAN,56.241,26.171
OMAN,58.89,20.675
OMAN,58.284,23.593
OMAN,54.091,17.039
OMAN,57.65,23.067
OMAN,54.024,17.666
PAKISTAN,70.525,32.972
PAKISTAN,71.711,29.347
PAKISTAN,71.801,35.886
PAKISTAN,64.404,28.875
PAKISTAN,70.486,29.961
PAKISTAN,70.896,31.909
PAKISTAN,72.995,31.365
PAKISTAN,62.329,25.233
PAKISTAN,74.334,35.919
PAKISTAN,68.449,28.284
PAKISTAN,61.805,25.068
PAKISTAN,67.161,24.906
PAKISTAN,68.366,25.318
PAKISTAN,66.643,27.793
PAKISTAN,65.425,28.594
PAKISTAN,74.403,31.521
PAKISTAN,74.346,31.495
PAKISTAN,73.638,33.05
PAKISTAN,73.508,34.338
PAKISTAN,71.571,32.563
PAKISTAN,68.143,27.335
PAKISTAN,69.073,25.683
PAKISTAN,70.064,33.013
PAKISTAN,66.939,24.893
PAKISTAN,71.419,30.203
PAKISTAN,68.39,26.219
PAKISTAN,66.022,29.538
PAKISTAN,73.357,30.741
PAKISTAN,64.588,25.273
PAKISTAN,70.071,33.902
PAKISTAN,64.132,26.954
PAKISTAN,63.333,25.284
PAKISTAN,71.514,33.994
PAKISTAN,73.032,33.561
PAKISTAN,66.938,30.251
PAKISTAN,70.28,28.385
PAKISTAN,73.099,33.616
PAKISTAN,72.282,30.758
PAKISTAN,71.972,34.081
PAKISTAN,73.798,33.849
PAKISTAN,75.536,35.335
PAKISTAN,68.792,27.722
PAKISTAN,72.665,32.049
PAKISTAN,72.352,34.813
PAKISTAN,69.177,28.645
PAKISTAN,72.309,31.889
PAKISTAN,72.611,33.986
PAKISTAN,68.838,24.841
PAKISTAN,69.569,32.305
PAKISTAN,69.463,31.358
PALAU ISLAND,134.544,7.367
PANAMA,-82.251,9.341
PANAMA,-82.517,9.459
PANAMA,-82.435,8.391
PANAMA,-79.599,8.914
PANAMA,-78.157,7.517
PANAMA,-78.142,8.407
PANAMA,-79.556,8.973
PANAMA,-80.945,8.086
PANAMA,-79.383,9.071
PAPUA NEW GUINEA,145.392,-6.082
PAPUA NEW GUINEA,145.789,-5.207
PAPUA NEW GUINEA,144.296,-5.826
PAPUA NEW GUINEA,146.726,-6.57
PAPUA NEW GUINEA,147.22,-9.443
PAPUA NEW GUINEA,143.669,-3.584
PARAGUAY,-57.519,-25.24
PARAGUAY,-56.854,-27.371
PARAGUAY,-57.427,-23.442
PARAGUAY,-60.054,-22.36
PARAGUAY,-54.619,-25.407
PARAGUAY,-60.622,-22.045
PARAGUAY,-58.318,-26.881
PERU,15.828,53.791
PERU,-77.941,-4.607
PERU,-76.466,-2.795
PERU,-73.766,-10.729
PERU,-76.988,-6.019
PERU,-70.508,-3.917
PERU,-69.489,-11.411
PERU,-74.574,-8.378
PERU,-78.524,-9.151
PERU,-70.706,-9.768
PERU,-70.931,-17.179
PERU,-76.006,-9.29
PERU,-79.828,-6.787
PERU,-74.204,-13.155
PERU,-73.35,-13.706
PERU,-77.598,-9.347
PERU,-77.114,-12.022
PERU,-76.728,-7.169
PERU,-75.473,-11.783
PERU,-70.158,-15.467
PERU,-75.136,-15.357
PERU,-78.49,-7.136
PERU,-71.344,-17.695
PERU,-76.999,-12.161
PERU,-80.381,-3.552
PERU,-76.118,-5.894
PERU,-76.204,-9.878
PERU,-77.061,-11.929
PERU,-77.856,-6.202
PERU,-73.309,-3.785
PERU,-71.583,-16.341
PERU,-75.35,-11.129
PERU,-79.109,-8.085
PERU,-76.22,-13.745
PERU,-76.373,-6.509
PERU,-70.276,-18.053
PERU,-81.224,-4.55
PERU,-69.229,-12.614
PERU,-80.616,-5.206
PERU,-81.254,-4.576
PERU,-74.961,-14.854
PERU,-71.939,-13.536
PHILIPPINES,121.019,14.509
PHILIPPINES,125.236,6.106
PHILIPPINES,124.21,7.165
PHILIPPINES,124.611,8.414
PHILIPPINES,124.059,7.617
PHILIPPINES,123.46,7.828
PHILIPPINES,125.096,6.058
PHILIPPINES,125.481,9.758
PHILIPPINES,122.059,6.922
PHILIPPINES,120.619,16.375
PHILIPPINES,122.98,14.129
